CrimeId,Count,Type,Cleared,LocationId
5170,14,4,0,260
5171,16,0,1,838
5172,16,0,0,227
5173,19,6,0,748
5174,13,5,1,677
5175,23,4,1,642
5176,26,6,0,604
5177,22,6,0,158
5178,9,0,0,18
5179,27,0,1,267
5180,15,2,0,966
5181,15,3,1,930
5182,19,3,0,97
5183,15,3,0,847
5184,29,1,1,413
5185,4,4,0,726
5186,20,0,0,437
5187,22,3,1,357
5188,20,6,1,724
5189,17,0,1,481
5190,1,0,1,779
5191,19,6,1,830
5192,10,3,0,64
5193,30,6,0,76
5194,18,2,1,496
5195,23,2,0,890
5196,4,4,0,987
5197,23,4,0,803
5198,17,4,1,785
5199,18,2,0,888
5200,8,2,1,381
5201,30,6,1,506
5202,8,2,0,382
5203,20,2,0,685
5204,7,5,1,91
5205,30,5,1,112
5206,26,6,1,311
5207,6,5,1,643
5208,22,2,0,61
5209,17,4,0,10
5210,12,2,1,453
5211,3,0,0,187
5212,22,0,1,874
5213,3,2,1,775
5214,24,2,1,997
5215,23,6,0,1000
5216,17,3,1,700
5217,9,6,1,810
5218,28,6,1,757
5219,4,6,1,641
5220,22,5,0,471
5221,5,6,0,436
5222,2,3,0,471
5223,6,2,1,790
5224,26,6,1,582
5225,11,0,0,577
5226,6,6,0,145
5227,17,3,1,11
5228,30,4,0,177
5229,6,5,1,135
5230,17,2,0,48
5231,10,3,0,65
5232,29,6,0,977
5233,25,1,0,730
5234,15,1,0,93
5235,17,6,1,17
5236,0,6,1,507
5237,2,6,0,905
5238,14,1,0,995
5239,6,0,0,263
5240,17,2,1,260
5241,3,0,0,147
5242,13,1,1,128
5243,8,6,0,729
5244,3,4,0,251
5245,27,1,0,485
5246,23,1,0,269
5247,1,3,1,166
5248,14,5,1,962
5249,1,5,0,536
5250,13,5,1,415
5251,17,2,0,41
5252,30,2,1,310
5253,21,5,1,899
5254,29,3,1,973
5255,13,1,1,38
5256,6,1,1,127
5257,20,3,0,1000
5258,11,6,0,183
5259,25,6,0,140
5260,12,6,1,180
5261,0,0,1,805
5262,4,0,1,230
5263,7,4,0,795
5264,16,6,0,538
5265,20,4,1,956
5266,8,1,1,530
5267,2,3,1,38
5268,14,1,1,364
5269,22,5,1,311
5270,5,2,1,512
5271,26,5,1,483
5272,2,2,1,612
5273,29,6,1,479
5274,4,5,0,160
5275,10,1,1,703
5276,13,1,1,545
5277,15,5,0,985
5278,18,6,1,400
5279,14,6,1,799
5280,25,3,1,968
5281,24,2,0,211
5282,20,4,1,11
5283,3,4,0,820
5284,5,2,0,883
5285,26,0,0,326
5286,9,6,0,360
5287,26,5,0,535
5288,12,0,1,490
5289,9,1,1,12
5290,27,4,1,477
5291,4,5,0,700
5292,11,1,0,14
5293,13,3,0,713
5294,15,4,0,112
5295,30,4,0,21
5296,10,5,1,317
5297,5,2,0,580
5298,6,5,1,657
5299,2,5,1,24
5300,7,2,0,813
5301,18,0,0,379
5302,13,4,1,707
5303,5,1,1,849
5304,24,3,1,251
5305,2,6,1,195
5306,2,6,0,547
5307,11,5,0,569
5308,25,0,1,539
5309,29,4,0,354
5310,7,1,0,594
5311,0,3,0,899
5312,30,5,0,944
5313,28,6,0,918
5314,12,1,0,76
5315,23,1,1,970
5316,10,1,0,272
5317,20,3,1,729
5318,28,5,1,924
5319,25,6,1,639
5320,29,5,1,863
5321,20,4,1,716
5322,5,3,1,676
5323,5,6,1,235
5324,28,5,1,113
5325,24,2,0,194
5326,6,6,1,141
5327,8,0,1,921
5328,10,0,0,898
5329,16,3,1,444
5330,6,2,1,773
5331,15,4,0,46
5332,9,6,0,670
5333,23,6,0,5
5334,12,1,0,573
5335,1,4,1,595
5336,21,6,1,37
5337,29,2,0,651
5338,13,4,1,164
5339,29,2,1,466
5340,10,4,0,275
5341,18,0,1,999
5342,9,6,0,228
5343,17,2,1,286
5344,7,2,0,763
5345,22,1,1,767
5346,20,5,0,33
5347,10,6,0,786
5348,10,0,0,470
5349,19,6,0,494
5350,12,0,0,181
5351,10,0,0,194
5352,21,4,1,125
5353,7,1,1,426
5354,17,5,1,987
5355,4,2,0,208
5356,22,2,1,622
5357,3,6,1,212
5358,13,2,1,95
5359,7,0,1,49
5360,11,3,1,172
5361,18,0,0,328
5362,29,4,0,161
5363,9,3,1,362
5364,26,6,0,577
5365,3,5,1,956
5366,24,1,1,312
5367,5,6,0,580
5368,30,1,0,452
5369,5,5,0,638
5370,17,0,0,805
5371,11,6,0,409
5372,13,2,0,152
5373,8,6,0,877
5374,3,4,0,945
5375,19,0,1,816
5376,5,1,0,869
5377,0,6,1,361
5378,25,1,0,362
5379,5,5,1,778
5380,15,6,0,636
5381,5,0,1,802
5382,1,0,0,932
5383,22,0,1,388
5384,1,5,1,768
5385,23,4,0,846
5386,28,5,0,467
5387,22,2,0,360
5388,15,1,1,845
5389,3,3,1,961
5390,5,1,1,405
5391,29,0,0,160
5392,15,5,0,468
5393,2,2,0,236
5394,17,0,0,256
5395,10,5,0,106
5396,2,4,1,365
5397,18,2,0,398
5398,26,3,0,336
5399,25,1,1,675
5400,25,6,1,831
5401,3,0,1,384
5402,20,4,1,108
5403,21,2,0,157
5404,27,0,1,4
5405,3,0,1,576
5406,19,5,1,899
5407,20,4,1,510
5408,30,5,1,371
5409,24,6,0,561
5410,5,2,1,511
5411,7,4,0,116
5412,16,4,1,199
5413,23,5,0,603
5414,13,6,0,950
5415,24,3,0,583
5416,2,1,0,74
5417,8,0,1,388
5418,19,2,1,135
5419,27,0,1,141
5420,7,4,0,49
5421,16,3,1,968
5422,13,6,0,423
5423,6,6,0,544
5424,26,1,0,741
5425,13,5,1,739
5426,15,0,1,413
5427,11,5,1,544
5428,11,2,0,2
5429,7,5,0,750
5430,3,1,0,76
5431,29,1,0,534
5432,25,2,1,661
5433,27,6,0,998
5434,21,3,0,40
5435,27,1,1,982
5436,28,6,1,401
5437,8,5,0,226
5438,25,1,1,899
5439,1,2,0,897
5440,5,5,0,975
5441,28,5,1,87
5442,2,5,0,848
5443,27,5,0,942
5444,2,2,1,942
5445,3,4,1,471
5446,14,3,1,839
5447,17,4,0,261
5448,14,4,1,143
5449,26,2,1,501
5450,15,6,0,855
5451,20,6,1,944
5452,5,0,0,568
5453,0,1,1,566
5454,30,1,0,499
5455,17,5,0,918
5456,13,1,1,847
5457,20,5,1,347
5458,18,4,0,890
5459,7,1,1,375
5460,23,5,1,828
5461,2,3,1,340
5462,8,5,1,499
5463,11,5,0,627
5464,18,4,0,309
5465,0,1,1,10
5466,2,4,0,217
5467,24,5,0,824
5468,13,0,0,85
5469,27,5,0,442
5470,15,3,0,593
5471,18,1,0,913
5472,10,5,0,911
5473,22,2,1,200
5474,8,0,1,569
5475,20,3,0,184
5476,15,5,0,480
5477,7,0,1,344
5478,18,4,1,363
5479,2,6,1,696
5480,26,6,1,51
5481,4,5,1,907
5482,6,2,1,377
5483,1,1,1,133
5484,16,5,1,676
5485,3,4,0,606
5486,22,5,0,747
5487,3,6,1,10
5488,4,4,0,926
5489,9,0,0,516
5490,4,3,0,820
5491,25,3,1,506
5492,10,6,0,333
5493,20,5,1,514
5494,17,5,1,704
5495,21,2,0,650
5496,13,3,0,830
5497,27,1,0,500
5498,5,3,0,602
5499,28,1,1,660
5500,5,4,0,486
5501,1,3,0,55
5502,12,0,1,962
5503,1,6,0,227
5504,20,3,1,750
5505,4,0,0,587
5506,5,3,0,372
5507,0,2,1,876
5508,4,3,0,765
5509,24,1,1,345
5510,7,6,1,470
5511,15,5,1,828
5512,24,0,1,899
5513,27,2,1,851
5514,12,3,0,249
5515,4,0,0,165
5516,20,4,0,841
5517,10,2,1,983
5518,21,1,0,162
5519,10,4,1,324
5520,16,2,1,688
5521,11,3,0,113
5522,2,3,1,496
5523,18,6,0,565
5524,15,2,0,721
5525,14,3,0,393
5526,24,4,1,951
5527,25,1,0,423
5528,15,6,0,415
5529,4,6,1,762
5530,6,6,1,90
5531,25,4,1,14
5532,14,3,1,737
5533,16,0,1,400
5534,27,2,1,642
5535,13,1,1,719
5536,24,6,1,120
5537,17,2,0,477
5538,15,1,1,843
5539,29,0,1,811
5540,29,4,0,861
5541,7,4,0,674
5542,7,4,1,434
5543,27,4,1,535
5544,26,4,1,533
5545,22,2,1,969
5546,27,3,0,309
5547,30,6,0,194
5548,22,3,0,937
5549,5,6,0,673
5550,18,2,0,433
5551,0,6,1,553
5552,15,5,1,746
5553,6,1,1,146
5554,10,5,1,541
5555,12,2,1,82
5556,29,0,0,735
5557,28,4,1,180
5558,20,6,0,146
5559,13,6,1,970
5560,18,5,0,168
5561,1,2,0,315
5562,30,4,0,373
5563,28,6,1,636
5564,4,6,1,251
5565,0,5,0,482
5566,6,4,1,555
5567,23,0,1,13
5568,19,2,0,500
5569,21,5,1,257
5570,12,2,1,336
5571,2,0,0,339
5572,25,3,1,898
5573,6,0,1,728
5574,19,1,1,767
5575,25,0,1,576
5576,1,2,1,721
5577,18,5,0,182
5578,14,1,1,441
5579,15,5,1,356
5580,29,6,0,280
5581,30,1,1,753
5582,19,4,1,822
5583,22,2,1,446
5584,11,5,1,127
5585,17,5,1,251
5586,28,0,0,787
5587,2,6,1,945
5588,8,3,1,28
5589,1,2,1,154
5590,16,0,0,698
5591,19,5,1,220
5592,7,0,0,40
5593,3,5,0,263
5594,27,5,0,141
5595,22,4,0,121
5596,30,5,0,429
5597,2,5,0,325
5598,4,6,1,125
5599,4,4,1,409
5600,15,3,0,611
5601,12,2,1,609
5602,30,2,1,802
5603,30,3,1,596
5604,1,4,0,626
5605,27,2,0,957
5606,6,1,1,296
5607,12,3,0,660
5608,27,4,1,442
5609,4,6,0,704
5610,8,5,0,614
5611,12,6,0,57
5612,18,2,0,318
5613,0,4,0,109
5614,27,3,1,211
5615,27,1,0,467
5616,1,4,1,264
5617,28,3,1,921
5618,8,1,0,115
5619,29,1,0,534
5620,4,5,1,297
5621,1,0,0,325
5622,18,3,0,99
5623,2,4,1,650
5624,28,6,0,458
5625,4,1,0,806
5626,24,1,1,785
5627,17,4,1,287
5628,7,5,0,297
5629,13,2,0,886
5630,22,4,1,675
5631,7,0,1,605
5632,10,4,1,527
5633,0,6,0,208
5634,21,5,1,803
5635,17,2,1,282
5636,15,2,0,75
5637,0,0,1,714
5638,6,6,1,830
5639,7,1,1,292
5640,8,4,1,809
5641,23,5,1,896
5642,14,1,1,740
5643,14,5,0,739
5644,24,2,1,398
5645,17,6,0,896
5646,4,2,1,965
5647,16,0,1,387
5648,19,0,0,870
5649,8,1,1,419
5650,19,1,1,97
5651,6,6,0,136
5652,6,2,0,190
5653,27,5,1,155
5654,2,1,0,711
5655,29,2,1,299
5656,15,4,1,258
5657,28,0,0,127
5658,29,3,1,500
5659,1,6,0,291
5660,1,3,1,107
5661,13,5,0,919
5662,14,3,0,407
5663,4,5,0,386
5664,25,2,0,928
5665,4,2,1,59
5666,0,0,0,217
5667,8,4,0,401
5668,29,2,0,313
5669,22,2,1,362
5670,2,1,1,688
5671,13,1,0,437
5672,26,2,1,882
5673,12,6,1,400
5674,12,4,1,267
5675,8,2,1,381
5676,29,0,1,410
5677,16,5,1,622
5678,14,4,1,820
5679,6,3,1,731
5680,14,5,0,132
5681,29,5,1,940
5682,4,5,1,646
5683,24,1,0,981
5684,24,3,0,178
5685,10,0,0,696
5686,18,6,0,56
5687,18,3,0,540
5688,29,6,1,546
5689,5,2,0,335
5690,26,4,0,133
5691,14,2,0,324
5692,6,5,0,360
5693,11,5,0,116
5694,1,1,0,913
5695,5,3,0,938
5696,14,1,0,61
5697,24,5,1,805
5698,10,6,0,438
5699,28,1,1,316
5700,11,0,1,191
5701,4,6,1,835
5702,1,5,0,304
5703,19,2,1,268
5704,18,4,0,661
5705,30,4,1,115
5706,7,6,1,844
5707,29,5,0,323
5708,19,5,0,575
5709,6,1,0,806
5710,24,5,1,61
5711,23,1,0,416
5712,27,5,1,438
5713,7,0,1,83
5714,10,6,0,270
5715,28,4,0,144
5716,14,6,0,530
5717,14,5,1,213
5718,17,6,1,585
5719,7,6,0,451
5720,30,3,1,744
5721,21,3,1,671
5722,15,6,0,693
5723,10,6,0,614
5724,2,1,1,468
5725,5,5,0,413
5726,30,1,0,525
5727,23,5,1,149
5728,16,0,0,318
5729,0,3,0,530
5730,28,4,1,341
5731,29,6,0,652
5732,13,2,1,241
5733,30,1,0,473
5734,5,1,1,891
5735,26,2,1,798
5736,4,2,1,373
5737,18,1,0,221
5738,16,4,1,9
5739,1,2,1,57
5740,23,4,1,44
5741,29,4,0,378
5742,3,0,1,362
5743,25,6,1,624
5744,29,5,0,145
5745,11,6,0,591
5746,0,3,1,597
5747,0,0,1,60
5748,4,5,1,772
5749,21,3,1,337
5750,19,3,0,160
5751,4,3,0,133
5752,13,5,1,573
5753,15,4,1,130
5754,25,4,0,116
5755,14,2,1,508
5756,0,5,1,509
5757,28,0,1,5
5758,21,4,0,644
5759,3,2,1,620
5760,7,2,0,802
5761,26,4,1,793
5762,10,5,0,231
5763,19,1,1,904
5764,3,5,1,868
5765,28,2,1,986
5766,21,6,0,171
5767,12,6,1,991
5768,6,2,0,93
5769,27,5,1,192
5770,1,4,1,513
5771,20,0,1,389
5772,3,3,0,949
5773,4,1,1,488
5774,24,0,1,773
5775,22,1,1,703
5776,16,6,0,602
5777,21,4,1,80
5778,23,2,1,617
5779,2,2,0,750
5780,22,4,0,26
5781,29,0,1,791
5782,10,3,0,509
5783,2,6,1,579
5784,11,3,0,56
5785,0,3,1,876
5786,10,2,1,648
5787,10,6,1,515
5788,24,1,1,552
5789,28,1,0,566
5790,7,1,0,976
5791,17,5,0,606
5792,15,2,0,838
5793,26,5,1,651
5794,24,6,1,340
5795,19,3,1,70
5796,11,5,0,630
5797,27,0,0,269
5798,20,5,0,116
5799,14,6,1,891
5800,21,5,0,643
5801,1,0,1,398
5802,7,1,0,537
5803,29,1,0,725
5804,14,4,1,14
5805,19,3,0,847
5806,11,3,0,527
5807,1,0,0,797
5808,28,3,1,865
5809,21,6,1,797
5810,9,1,1,268
5811,23,1,0,519
5812,25,5,1,292
5813,16,3,0,413
5814,25,2,1,72
5815,0,1,0,19
5816,21,6,0,749
5817,28,4,0,817
5818,7,5,0,233
5819,5,6,0,543
5820,23,4,1,244
5821,30,0,1,488
5822,10,2,1,31
5823,23,6,0,762
5824,26,4,1,473
5825,27,6,1,670
5826,13,4,1,152
5827,14,1,0,674
5828,22,1,0,35
5829,30,6,1,753
5830,0,0,0,13
5831,25,1,1,858
5832,4,1,0,890
5833,12,5,0,20
5834,9,1,1,316
5835,5,4,0,817
5836,6,1,1,375
5837,22,3,1,687
5838,9,4,1,652
5839,28,4,1,840
5840,7,0,0,363
5841,25,3,0,900
5842,14,3,1,989
5843,0,3,0,269
5844,5,0,1,179
5845,12,5,0,47
5846,27,3,0,923
5847,17,1,1,85
5848,19,1,1,33
5849,4,3,1,820
5850,28,0,1,681
5851,6,1,1,63
5852,17,5,1,732
5853,26,2,1,569
5854,17,3,1,769
5855,11,1,0,986
5856,7,3,1,71
5857,9,4,0,732
5858,16,5,1,32
5859,5,6,1,699
5860,0,5,1,297
5861,23,5,1,45
5862,11,0,0,481
5863,20,0,1,860
5864,0,1,1,151
5865,29,6,0,804
5866,4,3,0,539
5867,5,6,0,790
5868,22,1,1,745
5869,20,5,1,987
5870,2,4,1,53
5871,8,4,0,656
5872,28,4,0,334
5873,11,2,0,299
5874,6,2,1,169
5875,0,2,1,595
5876,25,2,0,99
5877,13,0,0,81
5878,30,2,0,442
5879,8,5,0,327
5880,15,3,0,89
5881,21,4,1,9
5882,17,0,1,853
5883,13,4,1,573
5884,3,4,0,694
5885,14,3,1,581
5886,14,2,1,868
5887,19,3,0,163
5888,27,4,0,47
5889,5,3,0,786
5890,16,5,0,184
5891,28,0,0,200
5892,17,5,0,883
5893,30,2,0,565
5894,19,6,0,13
5895,26,5,0,572
5896,17,6,0,751
5897,10,2,1,665
5898,25,3,1,87
5899,24,5,1,906
5900,10,3,1,704
5901,11,0,0,655
5902,1,1,1,312
5903,7,0,0,123
5904,24,3,0,610
5905,11,4,1,170
5906,28,6,0,29
5907,4,5,0,405
5908,19,2,1,511
5909,20,6,0,940
5910,18,1,1,373
5911,28,4,1,460
5912,6,5,0,138
5913,9,4,0,507
5914,20,1,0,747
5915,18,3,1,515
5916,25,5,0,444
5917,5,5,0,565
5918,27,3,0,7
5919,28,2,0,141
5920,26,1,1,156
5921,4,6,1,324
5922,4,0,1,288
5923,16,5,0,212
5924,7,4,0,455
5925,26,0,1,485
5926,21,6,1,611
5927,4,3,0,825
5928,23,1,0,978
5929,4,3,0,761
5930,10,3,1,48
5931,17,4,0,432
5932,22,0,1,978
5933,26,3,0,986
5934,14,5,1,838
5935,5,1,1,595
5936,2,1,1,287
5937,25,2,1,826
5938,21,5,1,242
5939,19,6,0,312
5940,12,6,1,330
5941,9,1,1,188
5942,7,4,1,735
5943,25,1,1,933
5944,19,1,0,225
5945,6,2,0,467
5946,24,4,0,232
5947,19,4,0,187
5948,12,0,1,799
5949,6,2,0,779
5950,30,0,0,882
5951,20,2,1,232
5952,2,6,0,602
5953,11,6,0,840
5954,11,5,0,529
5955,30,0,0,269
5956,22,5,1,875
5957,16,2,1,421
5958,18,0,0,707
5959,15,4,1,221
5960,27,6,0,634
5961,7,0,1,540
5962,18,2,1,999
5963,8,5,0,821
5964,10,3,0,241
5965,29,2,1,382
5966,13,2,1,880
5967,2,2,0,348
5968,5,4,0,952
5969,22,3,1,952
5970,23,6,1,46
5971,13,3,1,423
5972,7,3,1,654
5973,20,4,0,90
5974,23,3,0,399
5975,10,4,1,410
5976,4,3,0,934
5977,14,0,0,518
5978,0,6,1,790
5979,29,2,0,941
5980,0,6,1,478
5981,17,6,0,69
5982,1,4,1,482
5983,10,4,1,969
5984,11,6,1,180
5985,4,3,0,527
5986,2,2,1,258
5987,21,4,0,217
5988,9,0,0,48
5989,14,2,0,377
5990,11,0,1,193
5991,28,2,0,354
5992,3,3,1,222
5993,8,6,0,509
5994,29,2,1,993
5995,28,2,1,446
5996,6,4,1,282
5997,15,1,0,285
5998,6,2,0,410
5999,13,1,1,589
6000,0,4,0,926
6001,27,5,1,836
6002,21,1,1,399
6003,6,0,1,390
6004,1,5,0,692
6005,16,1,1,460
6006,2,4,1,962
6007,20,6,0,366
6008,22,4,1,599
6009,8,0,1,998
6010,20,4,0,54
6011,7,1,1,993
6012,10,1,0,620
6013,30,6,0,61
6014,27,0,1,683
6015,11,2,0,66
6016,11,2,1,897
6017,17,4,1,567
6018,13,4,0,85
6019,12,0,1,869
6020,8,1,1,381
6021,8,2,1,310
6022,14,0,0,97
6023,0,3,1,171
6024,24,3,0,863
6025,3,2,0,292
6026,22,4,0,66
6027,18,0,1,289
6028,28,1,1,90
6029,8,5,1,945
6030,29,0,0,831
6031,24,4,1,348
6032,17,0,0,84
6033,5,2,0,592
6034,5,2,1,944
6035,3,4,1,359
6036,25,1,1,444
6037,17,3,0,906
6038,26,3,0,695
6039,15,3,1,606
6040,1,3,1,715
6041,8,0,0,802
6042,2,3,1,986
6043,26,1,0,314
6044,3,1,1,825
6045,29,1,1,251
6046,3,4,1,675
6047,5,1,0,883
6048,0,4,1,702
6049,27,5,0,548
6050,10,4,1,633
6051,12,2,0,56
6052,20,6,1,778
6053,24,4,0,781
6054,17,4,1,752
6055,29,0,0,870
6056,8,1,1,450
6057,21,0,0,646
6058,26,6,1,811
6059,15,5,1,312
6060,24,2,0,619
6061,29,3,1,577
6062,3,6,1,107
6063,0,6,1,376
6064,0,4,1,59
6065,15,6,0,34
6066,20,4,0,719
6067,12,2,1,896
6068,23,4,1,275
6069,14,2,0,357
6070,10,6,0,148
6071,11,3,0,28
6072,6,3,1,327
6073,27,4,1,307
6074,5,1,1,632
6075,25,6,1,302
6076,27,3,1,370
6077,8,3,1,804
6078,9,2,0,376
6079,26,0,0,258
6080,14,6,0,765
6081,18,6,1,786
6082,9,5,0,316
6083,13,0,1,500
6084,3,6,1,395
6085,16,3,0,468
6086,21,5,0,467
6087,9,4,0,493
6088,19,6,1,963
6089,6,4,0,305
6090,16,0,0,318
6091,13,3,1,762
6092,23,3,1,583
6093,2,6,1,533
6094,11,0,0,385
6095,16,3,1,762
6096,5,2,1,157
6097,12,6,0,539
6098,14,1,1,562
6099,1,0,0,410
6100,6,5,1,504
6101,5,3,0,403
6102,1,3,0,24
6103,26,2,1,178
6104,23,5,0,598
6105,12,2,1,367
6106,15,0,1,209
6107,27,1,0,419
6108,16,3,1,21
6109,5,0,0,486
6110,6,1,0,574
6111,1,5,0,146
6112,21,2,1,725
6113,21,2,0,839
6114,7,0,0,221
6115,7,3,1,976
6116,0,2,0,769
6117,15,1,1,905
6118,23,2,1,434
6119,18,5,0,731
6120,8,2,0,707
6121,21,4,0,950
6122,10,1,0,123
6123,27,3,1,838
6124,20,2,1,784
6125,21,3,0,792
6126,9,3,1,451
6127,29,3,1,14
6128,30,3,0,395
6129,16,3,0,539
6130,12,1,1,376
6131,27,0,1,300
6132,22,2,0,282
6133,16,3,1,465
6134,17,6,1,382
6135,22,5,1,75
6136,2,5,0,986
6137,3,3,0,602
6138,13,6,1,43
6139,20,4,0,952
6140,17,6,1,982
6141,1,3,1,872
6142,9,5,1,657
6143,29,1,1,325
6144,18,4,1,354
6145,27,2,0,337
6146,1,4,1,310
6147,15,6,0,787
6148,12,6,0,920
6149,28,4,1,864
6150,23,1,0,523
6151,6,6,1,472
6152,23,6,1,516
6153,30,3,1,56
6154,22,3,0,353
6155,24,5,1,729
6156,8,4,1,412
6157,17,2,0,667
6158,10,2,1,882
6159,5,2,1,348
6160,18,4,0,93
6161,5,6,0,595
6162,24,2,0,198
6163,14,1,1,330
6164,22,6,1,333
6165,1,3,1,314
6166,13,6,0,702
6167,18,4,0,657
6168,5,5,1,513
6169,10,5,0,434
6170,7,1,0,757
6171,14,3,1,910
6172,12,5,1,809
6173,29,0,1,586
6174,8,6,0,341
6175,7,6,0,885
6176,12,1,0,9
6177,0,3,0,221
6178,5,5,1,997
6179,8,3,1,823
6180,22,3,1,230
6181,19,5,1,660
6182,1,5,0,91
6183,18,0,1,171
6184,19,3,1,331
6185,2,3,0,545
6186,5,4,1,701
6187,1,6,0,872
6188,13,6,0,826
6189,27,1,0,205
6190,11,1,1,719
6191,8,0,1,916
6192,7,0,0,753
6193,13,4,1,967
6194,28,6,1,662
6195,14,3,1,364
6196,9,3,1,961
6197,21,3,1,954
6198,29,0,1,88
6199,25,3,1,712
6200,0,5,0,512
6201,20,4,1,11
6202,16,3,0,373
6203,21,6,0,364
6204,11,0,1,527
6205,9,4,1,180
6206,27,0,0,645
6207,6,6,0,397
6208,21,2,1,323
6209,7,5,0,100
6210,14,1,0,487
6211,3,4,0,62
6212,22,4,0,165
6213,23,3,1,29
6214,16,0,0,314
6215,4,5,0,908
6216,14,2,0,50
6217,23,5,0,710
6218,17,3,1,395
6219,30,1,1,639
6220,10,4,0,598
6221,22,6,1,133
6222,28,3,1,363
6223,17,6,1,430
6224,27,1,0,84
6225,16,5,1,364
6226,6,5,1,690
6227,13,3,0,382
6228,14,5,1,790
6229,25,0,1,239
6230,21,6,0,288
6231,27,5,0,992
6232,16,2,1,798
6233,26,0,0,39
6234,16,2,0,637
6235,25,4,1,236
6236,7,4,1,531
6237,10,2,0,381
6238,2,1,1,762
6239,8,2,1,833
6240,15,0,1,528
6241,1,4,1,707
6242,3,2,1,284
6243,4,3,0,943
6244,1,2,0,118
6245,28,0,0,423
6246,26,5,1,252
6247,25,0,0,942
6248,2,0,0,105
6249,23,3,0,179
6250,29,6,0,194
6251,9,4,1,109
6252,14,0,1,741
6253,23,4,0,397
6254,26,0,0,725
6255,4,4,1,313
6256,28,1,1,329
6257,22,6,1,218
6258,20,3,1,304
6259,2,6,0,129
6260,5,4,1,479
6261,13,6,1,981
6262,1,5,1,130
6263,13,2,1,121
6264,28,0,0,178
6265,22,3,1,896
6266,18,4,1,464
6267,27,4,1,990
6268,28,1,0,798
6269,0,1,1,955
6270,8,4,0,232
6271,11,0,0,915
6272,21,6,1,132
6273,16,6,1,506
6274,22,3,0,795
6275,3,5,0,182
6276,10,5,0,282
6277,6,2,1,842
6278,19,1,0,848
6279,28,2,0,875
6280,22,6,1,396
6281,9,0,0,30
6282,16,4,0,697
6283,16,5,1,802
6284,28,3,0,814
6285,15,5,0,370
6286,20,3,1,349
6287,14,5,0,396
6288,22,6,1,68
6289,15,1,1,877
6290,7,3,1,240
6291,29,2,0,784
6292,10,3,1,318
6293,9,5,0,186
6294,20,6,1,510
6295,22,4,0,949
6296,6,2,1,386
6297,21,2,1,549
6298,30,1,0,278
6299,28,0,1,523
6300,8,0,1,673
6301,8,5,0,596
6302,5,3,0,809
6303,24,4,1,59
6304,23,2,1,13
6305,25,6,1,203
6306,5,2,1,712
6307,13,6,0,912
6308,24,2,0,987
6309,4,5,0,10
6310,12,1,1,159
6311,12,0,1,920
6312,18,0,0,326
6313,6,5,0,559
6314,26,4,0,273
6315,5,6,0,442
6316,12,1,0,794
6317,19,3,1,789
6318,21,1,0,642
6319,26,1,1,325
6320,27,3,0,342
6321,25,3,0,78
6322,7,0,0,866
6323,15,5,1,432
6324,21,1,0,311
6325,27,5,0,494
6326,14,1,0,186
6327,28,6,0,677
6328,17,3,0,952
6329,25,4,1,292
6330,28,5,0,607
6331,30,6,0,832
6332,5,6,1,786
6333,22,5,1,585
6334,4,0,1,754
6335,29,6,1,600
6336,5,4,1,546
6337,1,0,1,34
6338,23,4,0,663
6339,4,0,0,47
6340,23,5,1,993
6341,30,5,0,970
6342,16,6,0,108
6343,19,3,0,504
6344,21,1,1,47
6345,15,2,1,985
6346,14,5,1,125
6347,8,6,1,109
6348,22,3,1,130
6349,23,0,1,885
6350,29,0,0,415
6351,27,4,1,593
6352,10,1,1,377
6353,14,1,1,731
6354,21,5,0,977
6355,15,4,0,353
6356,20,2,0,874
6357,25,4,0,941
6358,8,3,1,938
6359,9,3,1,663
6360,0,4,1,536
6361,12,6,0,249
6362,28,3,1,45
6363,26,6,1,108
6364,2,1,0,456
6365,28,3,0,360
6366,20,1,0,714
6367,5,6,1,671
6368,7,6,1,680
6369,12,6,1,855
6370,28,4,1,164
6371,3,2,0,970
6372,19,1,0,882
6373,20,1,1,691
6374,21,4,1,258
6375,19,6,1,292
6376,14,1,1,267
6377,8,2,1,628
6378,6,0,0,813
6379,25,0,0,550
6380,19,6,0,621
6381,24,0,1,812
6382,2,2,0,683
6383,11,6,1,595
6384,17,0,0,721
6385,8,5,0,628
6386,30,1,0,344
6387,5,1,1,585
6388,4,0,1,427
6389,29,5,0,395
6390,2,6,1,904
6391,8,4,0,715
6392,26,0,0,216
6393,30,0,1,765
6394,26,5,1,225
6395,25,1,1,125
6396,6,3,0,919
6397,10,0,1,264
6398,1,2,1,491
6399,18,6,0,330
6400,23,2,1,652
6401,13,0,0,541
6402,6,2,1,819
6403,25,4,1,390
6404,5,3,1,440
6405,9,2,1,153
6406,4,5,0,142
6407,22,4,0,157
6408,23,4,1,650
6409,19,3,1,82
6410,29,2,1,532
6411,13,5,1,229
6412,23,4,0,662
6413,28,0,0,956
6414,9,2,1,328
6415,5,5,0,709
6416,2,6,1,33
6417,8,4,1,731
6418,20,4,1,363
6419,26,1,0,327
6420,19,5,0,969
6421,22,4,1,560
6422,0,2,1,124
6423,29,0,1,145
6424,5,1,1,950
6425,16,4,1,775
6426,14,6,0,886
6427,18,5,0,834
6428,6,6,1,763
6429,15,6,0,13
6430,11,0,1,38
6431,10,2,0,330
6432,5,2,1,136
6433,25,5,0,755
6434,7,1,0,292
6435,2,5,1,381
6436,5,6,0,833
6437,8,5,1,666
6438,0,4,1,794
6439,30,6,1,783
