RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
96,96,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",3.5,"Karaoke, DJs, Event Planning & Services, Party & Event Planning, Nightlife",TKO DJs
97,97,"Monday: 9:0-16:0
Tuesday: 9:0-16:0
Wednesday: 9:0-16:0
Thursday: 9:0-16:0
Friday: 9:0-16:0
Saturday: Closed
Sunday: Closed",4.5,"Event Planning & Services, Caterers, Party & Event Planning",Riverview Room
98,98,"Monday: 0:0-0:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 11:0-18:0",4.5,"Sporting Goods, Sports Wear, Fashion, Restaurants, Fast Food, Sandwiches, Shopping",Silver and Blue Outfitters
99,99,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,"Real Estate, Home Services, Financial Services, Mortgage Brokers, Mortgage Lenders",Premier Mortgage Resources
100,100,"Monday: 11:0-14:0
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-22:0
Saturday: 17:30-22:0
Sunday: Closed",3.5,"American (New), Restaurants, Cafes, Italian, American (Traditional)",Ricardo's Italian Cafe
101,101,"Monday: 9:0-19:0
Tuesday: 9:0-15:30
Wednesday: 9:0-19:0
Thursday: 9:0-15:30
Friday: 9:0-15:0
Saturday: Closed
Sunday: Closed",5.0,"Fitness & Instruction, Physical Therapy, Health & Medical, Active Life, Trainers",Cornerstone Physical Therapy Associates
102,102,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 8:0-21:0
Thursday: 10:0-21:0
Friday: 8:0-21:0
Saturday: 10:0-21:0
Sunday: 10:0-19:0",3.5,"Women's Clothing, Men's Clothing, Accessories, Fashion, Jewelry, Department Stores, Shopping, Shoe Stores",Saks Fifth Avenue
103,103,"Monday: 12:0-22:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-22:0
Friday: 12:0-23:0
Saturday: 12:0-23:0
Sunday: 12:0-22:0",2.5,"Seafood, Restaurants",Crafty Crab
104,104,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: Closed
Thursday: 15:0-20:0
Friday: 12:0-20:0
Saturday: 12:0-20:0
Sunday: 12:0-20:0",4.0,"Restaurants, Seafood, Cajun/Creole",Mahony's Po-Boys & Seafood
105,105,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Mexican, Restaurants",Taqueria Los Primos
106,106,"Monday: 8:30-18:0
Tuesday: 8:30-18:0
Wednesday: 8:30-18:0
Thursday: 8:30-18:0
Friday: 8:30-18:0
Saturday: 9:0-16:0
Sunday: Closed",3.0,"Printing Services, Local Services, Shipping Centers, Couriers & Delivery Services, Notaries",AIM Mail Center
107,107,"Monday: Closed
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-22:0
Saturday: 16:0-22:0
Sunday: Closed",4.0,"Restaurants, French, Moroccan, Seafood, Mediterranean",The Pearl
108,108,"Monday: 0:0-0:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 8:0-18:0
Sunday: Closed",4.0,"Flooring, Handyman, Contractors, Home Services",Mighty Dustless
109,109,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,"Pest Control, Local Services",Swat Pest Control
110,110,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-16:0
Saturday: Closed
Sunday: Closed",1.5,"Shopping, Auction Houses, Active Life",Its Sold Here
111,111,"Monday: 16:0-21:0
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-22:0
Saturday: 16:0-22:0
Sunday: 16:0-20:0",4.0,"Bars, Lounges, American (New), Restaurants, Nightlife, Wine Bars",Sunset 44 Bistro
112,112,"Monday: 0:0-0:0
Tuesday: 9:0-18:0
Wednesday: 9:0-15:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-18:0
Sunday: Closed",3.5,"Eyewear & Opticians, Health & Medical, Shopping, Doctors, Optometrists, Ophthalmologists",America's Best Contacts & Eyeglasses
113,113,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",4.5,"Bars, Beer Gardens, Food, Breweries, Nightlife, Tours, Pubs, Wine Tours, Beer Tours, Hotels & Travel",Budweiser Brewery Experience
114,114,"Monday: 0:0-0:0
Tuesday: 7:0-22:0
Wednesday: 7:0-21:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-20:0",3.0,"Juice Bars & Smoothies, Food",Jamba Juice
115,115,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,"Grocery, Food, Shopping, Fashion, Drugstores, Department Stores, Discount Store, Electronics",Walmart Supercenter
116,116,"Monday: 9:0-20:0
Tuesday: 9:0-20:0
Wednesday: 9:0-20:0
Thursday: 9:0-20:0
Friday: 9:0-20:0
Saturday: 9:0-18:0
Sunday: Closed",4.5,"Eyewear & Opticians, Shopping",Walmart Vision & Glasses
117,117,"Monday: 10:0-20:0
Tuesday: 10:0-18:0
Wednesday: 10:0-20:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: Closed",3.5,"Public Services & Government, Libraries",Mirror Lake Community Library
118,118,"Monday: 6:0-0:0
Tuesday: 6:0-0:0
Wednesday: 6:0-0:0
Thursday: 6:0-0:0
Friday: 6:0-0:0
Saturday: 6:0-0:0
Sunday: 6:0-0:0",3.0,"Grocery, Food",Giant Food Store
119,119,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-15:0
Sunday: Closed",4.5,"Flowers & Gifts, Embroidery & Crochet, Uniforms, Arts & Crafts, Home & Garden, Shopping, Gift Shops, Home Decor",Monogram Express
120,120,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Couriers & Delivery Services, Local Services, Food, Food Delivery Services",Nashville Delivers
121,121,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 11:0-14:0
Sunday: Closed",5.0,"Parenting Classes, Maternity Wear, Fashion, Education, Specialty Schools, Local Services, Home Services, Laundry Services, Child Care & Day Care, Shopping, Baby Gear & Furniture",Tinkle Belle Diaper Service
122,122,"Monday: 9:30-18:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 9:30-18:0
Sunday: 12:0-17:0",3.0,"Furniture Stores, Shopping, Home & Garden",Desert Design Center
123,123,"Monday: 9:0-22:0
Tuesday: 9:0-22:0
Wednesday: 9:0-22:0
Thursday: 9:0-22:0
Friday: 9:0-20:0
Saturday: 9:0-22:0
Sunday: 10:0-22:0",2.5,"Sandwiches, Fast Food, Restaurants",Subway
124,124,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.5,"Barbers, Beauty & Spas",Pete's Barber Shop
125,125,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",5.0,"Home Services, Glass & Mirrors, Door Sales/Installation",Cook's Glass & Mirror
126,126,"Monday: 9:0-17:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 9:0-18:0
Sunday: 10:0-17:0",2.5,"Hardware Stores, Home Services, Hot Tub & Pool, Pool & Hot Tub Service, Home & Garden, Shopping",Leslie's
127,127,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Pizza, Restaurants",Papa Murphy's
128,128,"Monday: 8:0-19:0
Tuesday: 8:0-19:0
Wednesday: 8:0-19:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 8:0-18:0
Sunday: 10:0-17:0",1.5,"Tires, Auto Repair, Oil Change Stations, Automotive",Sears Auto Center
129,129,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 10:0-18:0
Sunday: 10:0-18:0",3.0,"Medical Centers, Doctors, Diagnostic Services, Health & Medical, Orthopedists, Spine Surgeons, Diagnostic Imaging",Laser Spine Institute
130,130,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Nightlife, Chicken Wings, Pubs, Bars, American (Traditional), Restaurants",Nipper's Pub
131,131,"Monday: 0:0-0:0
Tuesday: 11:0-22:30
Wednesday: 11:0-22:30
Thursday: 11:0-22:30
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 12:0-22:30",3.0,"Restaurants, Chinese",Golden Chopstick Chinese Restaurant
132,132,"Monday: 17:0-22:0
Tuesday: Closed
Wednesday: 17:0-22:0
Thursday: 17:0-22:0
Friday: 17:0-23:0
Saturday: 17:0-23:0
Sunday: 15:0-20:0",3.5,"Cocktail Bars, Italian, Nightlife, Seafood, Bars, Restaurants",Altamura
133,133,"Monday: 10:0-2:0
Tuesday: 10:0-2:0
Wednesday: 10:0-2:0
Thursday: 10:0-2:0
Friday: 10:0-2:0
Saturday: 10:0-2:0
Sunday: 10:0-2:0",3.5,"Bars, Restaurants, Sports Bars, Nightlife",Home Plate Sports Pub
134,134,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",3.0,"Custom Cakes, Food, Desserts, Cupcakes, Ice Cream & Frozen Yogurt",Cold Stone Creamery
135,135,"Monday: 6:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-23:0
Saturday: 6:0-23:0
Sunday: 6:0-23:0",1.5,"Discount Store, Department Stores, Food, Drugstores, Shopping, Grocery, Fashion, Mobile Phones",Walmart Supercenter
136,136,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.0,"Car Wash, Auto Detailing, Automotive",Norristown Car Wash
137,137,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 7:30-16:0
Sunday: Closed",4.5,"Auto Repair, Automotive, Tires, Oil Change Stations",Meineke Car Care Center
138,138,"Monday: 7:0-16:30
Tuesday: 7:0-16:30
Wednesday: 7:0-16:30
Thursday: 7:0-16:30
Friday: 7:0-16:30
Saturday: Closed
Sunday: Closed",2.5,"Pain Management, Doctors, Health & Medical, Osteopathic Physicians",Pain Institute of Southern Arizona
139,139,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 10:0-16:0
Sunday: 10:0-16:0",2.0,"Title Loans, Installment Loans, Financial Services, Check Cashing/Pay-day Loans",Advance Financial
140,140,"Monday: 0:0-0:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 7:0-15:0
Friday: 8:0-21:0
Saturday: 9:0-20:0
Sunday: 8:0-21:0",3.5,"Food, Organic Stores, Specialty Food, Health Markets, Grocery",Whole Foods Market
141,141,"Monday: Closed
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 12:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-19:0",4.0,"Desserts, Do-It-Yourself Food, Food, Patisserie/Cake Shop",The Cake Drip
142,142,"Monday: 0:0-0:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-14:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",4.0,"Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife",Santa Barbara Shellfish Company
143,143,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 9:0-19:0",5.0,"Real Estate, Home Services, Real Estate Agents","David Gower, Jr.  - Coldwell Banker Preferred"
144,144,"Monday: 8:30-17:0
Tuesday: 8:30-17:0
Wednesday: 8:30-17:0
Thursday: 8:30-17:0
Friday: 8:30-17:0
Saturday: Closed
Sunday: Closed",4.5,"Buses, Transportation, Bus Tours, Hotels & Travel, Travel Agents, Travel Services, Airport Shuttles, Tours, Public Transportation",David Thomas Trailways
145,145,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Food, Beer, Wine & Spirits",Payless Liquors
146,146,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 9:0-19:0
Sunday: Closed",4.0,"Restaurants, Filipino",ALM Kainan
147,147,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.5,"Doctors, Internal Medicine, Health & Medical",Professional Healthcare of Pinellas
148,148,"Monday: 12:0-22:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-22:0
Friday: 12:0-23:15
Saturday: 12:0-23:15
Sunday: 12:0-22:0",4.5,"Food, Desserts",Yogurt Beach
149,149,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 7:0-18:0
Sunday: Closed",2.0,"Pets, Veterinarians",Banfield Pet Hospital
150,150,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",5.0,"Fashion, Shopping, Men's Clothing",P's & Q's - Premium Quality
151,151,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Shopping, Fashion",Michael Kors
152,152,"Monday: Closed
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-22:0",4.5,"Seafood, Restaurants, Sushi Bars, Japanese",J Sushi
153,153,"Monday: Closed
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 12:0-17:0",5.0,"Shopping, Books, Mags, Music & Video, Toy Stores, Hobby Shops, Comic Books",D's Toys
154,154,"Monday: 0:0-0:0
Tuesday: 10:45-22:0
Wednesday: 10:45-22:0
Thursday: 10:45-22:0
Friday: 10:45-22:0
Saturday: 10:45-22:0
Sunday: 10:45-22:0",3.0,"Mexican, Fast Food, Restaurants",Chipotle Mexican Grill
155,155,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,"Painters, Home Services, Decks & Railing, Contractors, Pressure Washers",Nash Painting
156,156,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services",Rathbone Mansions
157,157,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 12:0-19:0",4.0,"Massage, Health & Medical, Medical Spas, Beauty & Spas",Boise Therapeutic Massage Center
158,158,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",2.5,"Food, Grocery",Giant Food Store
159,159,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.5,"Banks & Credit Unions, Financial Services",TD Bank Havertown
160,160,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-22:0",4.0,"Nightlife, Restaurants, Bars, Mexican",Cerveza Jack's
161,161,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 9:0-13:0
Sunday: Closed",4.5,"Body Shops, Automotive",Carsmetics
162,162,"Monday: 10:0-0:0
Tuesday: 10:0-0:0
Wednesday: 10:0-0:0
Thursday: 10:0-0:0
Friday: 10:0-1:0
Saturday: 10:0-1:0
Sunday: 10:0-0:0",1.5,"Burgers, Restaurants, Fast Food",Wendy's
163,163,"Monday: 10:0-15:0
Tuesday: 10:0-15:0
Wednesday: 10:0-19:30
Thursday: 10:0-17:30
Friday: 10:0-16:0
Saturday: 10:0-16:0
Sunday: Closed",3.5,"Art Classes, Shopping, Education, Arts & Crafts, Appliances & Repair, Knitting Supplies, Art Supplies, Local Services",Stitchers' Dream
164,164,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.5,"Gas Stations, Automotive, Towing",Lott's Service
165,165,"Monday: 9:30-18:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 9:30-17:0
Sunday: Closed",2.5,"Event Planning & Services, Caterers",Something Special
166,166,"Monday: 10:0-20:30
Tuesday: 10:0-20:30
Wednesday: 10:0-20:30
Thursday: 10:0-20:30
Friday: 10:0-21:30
Saturday: 10:0-21:30
Sunday: 10:0-20:0",3.5,"Restaurants, Barbeque",Bar-B-Cutie
167,167,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 8:0-20:0
Sunday: 8:0-20:0",3.5,"Health & Medical, Urgent Care",Total Access Urgent Care
168,168,"Monday: 16:0-20:0
Tuesday: 16:0-20:0
Wednesday: 16:30-20:0
Thursday: 16:0-20:0
Friday: 16:30-21:0
Saturday: 16:30-21:0
Sunday: 16:30-20:0",4.0,"Italian, Restaurants",Sal DeForte's Ristorante
169,169,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",5.0,"Active Life, Basketball Courts, Stadiums & Arenas, Arts & Entertainment, Professional Sports Teams",Reno Bighorns
170,170,"Monday: 8:0-21:0
Tuesday: 10:0-20:0
Wednesday: 8:0-21:0
Thursday: 8:0-21:0
Friday: 8:0-21:0
Saturday: 8:0-21:0
Sunday: 8:0-21:0",2.5,"Pharmacy, Health & Medical, Convenience Stores, Drugstores, Food, Shopping",CVS Pharmacy
171,171,"Monday: 12:0-20:0
Tuesday: 12:0-20:0
Wednesday: 12:0-20:0
Thursday: 12:0-20:0
Friday: 12:0-20:0
Saturday: 12:0-20:0
Sunday: 12:0-18:0",4.5,"Beauty & Spas, Tattoo",805 Ink
172,172,"Monday: 10:0-21:0
Tuesday: 9:30-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 11:0-18:0",4.0,"Home & Garden, Music & DVDs, Fashion, Accessories, Shopping, Home Decor, Books, Mags, Music & Video, Video Game Stores",HMV Superstore
173,173,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 7:30-17:0
Sunday: Closed",4.0,"Oil Change Stations, Automotive, Tires, Auto Repair",Tuffy Tire & Auto Service Center
174,174,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",5.0,"Waxing, Hair Removal, Skin Care, Eyelash Service, Beauty & Spas",Selah
175,175,"Monday: 0:0-0:0
Tuesday: 11:45-20:0
Wednesday: 5:45-20:0
Thursday: 5:45-20:0
Friday: 5:30-13:0
Saturday: 8:30-11:30
Sunday: Closed",4.5,"Weight Loss Centers, Health & Medical, Life Coach, Meditation Centers, Professional Services, Yoga, Active Life, Fitness & Instruction, Trainers, Nutritionists",Inspired By Purpose Wellness Center & Yoga Studio
176,176,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,"Auto Repair, Body Shops, Automotive",Collision XS
177,177,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",5.0,"Home Cleaning, Home Services, Office Cleaning, Professional Services, Window Washing",A-1 Expert Cleaning Services
178,178,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",3.5,"Active Life, Playgrounds, Parks, Swimming Pools",Willard Park
179,179,"Monday: 7:30-17:0
Tuesday: 7:30-16:0
Wednesday: 7:30-17:0
Thursday: 7:30-16:0
Friday: 7:30-17:0
Saturday: Closed
Sunday: Closed",4.5,"Health & Medical, Chiropractors",Reno Family Chiropractic
180,180,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 8:0-18:0
Sunday: 9:0-17:0",2.0,"Beauty & Spas, Hair Stylists, Hair Extensions, Hair Salons",Elegance African Hair Braiding
181,181,"Monday: 7:0-19:0
Tuesday: 7:0-19:0
Wednesday: 7:0-19:0
Thursday: 7:0-19:0
Friday: 7:0-19:0
Saturday: 7:0-19:0
Sunday: 7:0-19:0",4.5,"Dog Parks, Active Life, Parks",Timber Creek Park
182,182,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,"Venues & Event Spaces, Performing Arts, Arts & Entertainment, Hotels & Travel, Food, Convenience Stores, American (New), Beauty & Spas, Restaurants, Museums, Event Planning & Services, Hotels, Cinema, Resorts, Day Spas",Gaylord Opryland Resort & Convention Center
183,183,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",4.0,"Food, Ice Cream & Frozen Yogurt, Desserts, Shaved Ice",Rita's Italian Ice
184,184,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",1.0,"Home & Garden, Local Services, Appliances, Appliances & Repair, Shopping",Bay Area Appliance
185,185,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",1.5,"Medical Centers, Health & Medical",Passport Health
186,186,"Monday: 11:0-0:0
Tuesday: 11:0-0:0
Wednesday: 11:0-0:0
Thursday: 11:0-0:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-0:0",4.0,"Restaurants, Barbeque",Trust Me BBQ
187,187,"Monday: 12:0-22:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-22:0
Friday: 12:0-1:0
Saturday: 12:0-1:0
Sunday: 12:0-22:0",3.5,"Japanese, Sushi Bars, Restaurants",Kinjo's Japanese Restaurant
188,188,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,"Coffee & Tea, Food",Tim Hortons
189,189,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",3.0,"Fast Food, Sandwiches, Chicken Shop, Restaurants",PDQ Temple Terrace
190,190,"Monday: 10:0-1:0
Tuesday: 10:0-1:0
Wednesday: 10:0-1:0
Thursday: 10:0-1:0
Friday: 10:0-1:0
Saturday: 10:0-1:0
Sunday: 10:0-1:0",1.5,"Restaurants, Sandwiches, Pizza, Chicken Wings",Domino's Pizza
191,191,"Monday: 6:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-23:0
Saturday: 6:0-23:0
Sunday: 6:0-23:0",4.0,"Grocery, Food",Giant Food Stores
192,192,"Monday: 10:0-22:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-23:0
Saturday: 10:0-23:0
Sunday: 11:0-22:0",2.5,"Pizza, Restaurants",Roma Pizza & Italian Eatery
