RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
118,900,"Monday: 6:0-0:0
Tuesday: 6:0-0:0
Wednesday: 6:0-0:0
Thursday: 6:0-0:0
Friday: 6:0-0:0
Saturday: 6:0-0:0
Sunday: 6:0-0:0",3.0,Creamy,Giant Food Store
119,279,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-15:0
Sunday: Closed",4.5,Zesty,Monogram Express
120,745,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Buttery,Nashville Delivers
121,702,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 11:0-14:0
Sunday: Closed",5.0,Smokey,Tinkle Belle Diaper Service
122,950,"Monday: 9:30-18:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 9:30-18:0
Sunday: 12:0-17:0",3.0,Fruity,Desert Design Center
123,100,"Monday: 9:0-22:0
Tuesday: 9:0-22:0
Wednesday: 9:0-22:0
Thursday: 9:0-22:0
Friday: 9:0-20:0
Saturday: 9:0-22:0
Sunday: 10:0-22:0",2.5,Crispy,Subway
124,641,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Chewy,Pete's Barber Shop
125,705,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",5.0,Fruity,Cook's Glass & Mirror
126,284,"Monday: 9:0-17:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 9:0-18:0
Sunday: 10:0-17:0",2.5,Chewy,Leslie's
127,72,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Mild,Papa Murphy's
128,185,"Monday: 8:0-19:0
Tuesday: 8:0-19:0
Wednesday: 8:0-19:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 8:0-18:0
Sunday: 10:0-17:0",1.5,Savory,Sears Auto Center
129,613,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 10:0-18:0
Sunday: 10:0-18:0",3.0,Crispy,Laser Spine Institute
130,959,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Umami,Nipper's Pub
131,460,"Monday: 0:0-0:0
Tuesday: 11:0-22:30
Wednesday: 11:0-22:30
Thursday: 11:0-22:30
Friday: 11:0-22:30
Saturday: 11:0-22:30
Sunday: 12:0-22:30",3.0,Fiery,Golden Chopstick Chinese Restaurant
132,705,"Monday: 17:0-22:0
Tuesday: Closed
Wednesday: 17:0-22:0
Thursday: 17:0-22:0
Friday: 17:0-23:0
Saturday: 17:0-23:0
Sunday: 15:0-20:0",3.5,Spicy,Altamura
133,970,"Monday: 10:0-2:0
Tuesday: 10:0-2:0
Wednesday: 10:0-2:0
Thursday: 10:0-2:0
Friday: 10:0-2:0
Saturday: 10:0-2:0
Sunday: 10:0-2:0",3.5,Savory,Home Plate Sports Pub
134,70,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",3.0,Juicy,Cold Stone Creamery
135,706,"Monday: 6:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-23:0
Saturday: 6:0-23:0
Sunday: 6:0-23:0",1.5,Crunchy,Walmart Supercenter
136,743,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.0,Moist,Norristown Car Wash
137,942,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 7:30-16:0
Sunday: Closed",4.5,Chewy,Meineke Car Care Center
138,986,"Monday: 7:0-16:30
Tuesday: 7:0-16:30
Wednesday: 7:0-16:30
Thursday: 7:0-16:30
Friday: 7:0-16:30
Saturday: Closed
Sunday: Closed",2.5,Mild,Pain Institute of Southern Arizona
139,989,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 10:0-16:0
Sunday: 10:0-16:0",2.0,Rich,Advance Financial
140,568,"Monday: 0:0-0:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 7:0-15:0
Friday: 8:0-21:0
Saturday: 9:0-20:0
Sunday: 8:0-21:0",3.5,Herbal,Whole Foods Market
141,455,"Monday: Closed
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 12:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-19:0",4.0,Creamy,The Cake Drip
142,788,"Monday: 0:0-0:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-14:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",4.0,Fiery,Santa Barbara Shellfish Company
143,477,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 9:0-19:0",5.0,Juicy,"David Gower, Jr.  - Coldwell Banker Preferred"
144,113,"Monday: 8:30-17:0
Tuesday: 8:30-17:0
Wednesday: 8:30-17:0
Thursday: 8:30-17:0
Friday: 8:30-17:0
Saturday: Closed
Sunday: Closed",4.5,Rich,David Thomas Trailways
145,871,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Sweet,Payless Liquors
146,702,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 9:0-19:0
Sunday: Closed",4.0,Sweet,ALM Kainan
147,110,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.5,Salty,Professional Healthcare of Pinellas
148,334,"Monday: 12:0-22:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-22:0
Friday: 12:0-23:15
Saturday: 12:0-23:15
Sunday: 12:0-22:0",4.5,Crunchy,Yogurt Beach
149,485,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 7:0-18:0
Sunday: Closed",2.0,Tangy,Banfield Pet Hospital
150,7,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",5.0,Juicy,P's & Q's - Premium Quality
151,72,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Sweet,Michael Kors
152,758,"Monday: Closed
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:30
Saturday: 12:0-22:30
Sunday: 12:0-22:0",4.5,Gooey,J Sushi
153,878,"Monday: Closed
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 12:0-17:0",5.0,Spicy,D's Toys
154,342,"Monday: 0:0-0:0
Tuesday: 10:45-22:0
Wednesday: 10:45-22:0
Thursday: 10:45-22:0
Friday: 10:45-22:0
Saturday: 10:45-22:0
Sunday: 10:45-22:0",3.0,Crunchy,Chipotle Mexican Grill
155,164,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,Moist,Nash Painting
156,219,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Cheesy,Rathbone Mansions
157,215,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 12:0-19:0",4.0,Earthy,Boise Therapeutic Massage Center
158,354,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Chewy,Giant Food Store
159,568,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.5,Crispy,TD Bank Havertown
160,778,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-1:0
Saturday: 11:0-1:0
Sunday: 11:0-22:0",4.0,Savory,Cerveza Jack's
161,571,"Monday: 8:0-18:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 9:0-13:0
Sunday: Closed",4.5,Crispy,Carsmetics
162,329,"Monday: 10:0-0:0
Tuesday: 10:0-0:0
Wednesday: 10:0-0:0
Thursday: 10:0-0:0
Friday: 10:0-1:0
Saturday: 10:0-1:0
Sunday: 10:0-0:0",1.5,Moist,Wendy's
163,745,"Monday: 10:0-15:0
Tuesday: 10:0-15:0
Wednesday: 10:0-19:30
Thursday: 10:0-17:30
Friday: 10:0-16:0
Saturday: 10:0-16:0
Sunday: Closed",3.5,Gooey,Stitchers' Dream
164,641,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.5,Tangy,Lott's Service
165,719,"Monday: 9:30-18:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 9:30-17:0
Sunday: Closed",2.5,Frothy,Something Special
166,305,"Monday: 10:0-20:30
Tuesday: 10:0-20:30
Wednesday: 10:0-20:30
Thursday: 10:0-20:30
Friday: 10:0-21:30
Saturday: 10:0-21:30
Sunday: 10:0-20:0",3.5,Fruity,Bar-B-Cutie
167,555,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 8:0-20:0
Sunday: 8:0-20:0",3.5,Salty,Total Access Urgent Care
168,367,"Monday: 16:0-20:0
Tuesday: 16:0-20:0
Wednesday: 16:30-20:0
Thursday: 16:0-20:0
Friday: 16:30-21:0
Saturday: 16:30-21:0
Sunday: 16:30-20:0",4.0,Earthy,Sal DeForte's Ristorante
169,388,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",5.0,Spicy,Reno Bighorns
170,451,"Monday: 8:0-21:0
Tuesday: 10:0-20:0
Wednesday: 8:0-21:0
Thursday: 8:0-21:0
Friday: 8:0-21:0
Saturday: 8:0-21:0
Sunday: 8:0-21:0",2.5,Sweet,CVS Pharmacy
171,527,"Monday: 12:0-20:0
Tuesday: 12:0-20:0
Wednesday: 12:0-20:0
Thursday: 12:0-20:0
Friday: 12:0-20:0
Saturday: 12:0-20:0
Sunday: 12:0-18:0",4.5,Crispy,805 Ink
172,193,"Monday: 10:0-21:0
Tuesday: 9:30-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 11:0-18:0",4.0,Herbal,HMV Superstore
173,870,"Monday: 0:0-0:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 7:30-17:0
Sunday: Closed",4.0,Frothy,Tuffy Tire & Auto Service Center
174,970,"Monday: 0:0-0:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",5.0,Buttery,Selah
175,937,"Monday: 0:0-0:0
Tuesday: 11:45-20:0
Wednesday: 5:45-20:0
Thursday: 5:45-20:0
Friday: 5:30-13:0
Saturday: 8:30-11:30
Sunday: Closed",4.5,Umami,Inspired By Purpose Wellness Center & Yoga Studio
176,274,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: Closed
Sunday: Closed",4.5,Salty,Collision XS
177,249,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",5.0,Tangy,A-1 Expert Cleaning Services
178,874,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Crunchy,Willard Park
179,726,"Monday: 7:30-17:0
Tuesday: 7:30-16:0
Wednesday: 7:30-17:0
Thursday: 7:30-16:0
Friday: 7:30-17:0
Saturday: Closed
Sunday: Closed",4.5,Sour,Reno Family Chiropractic
180,333,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 8:0-18:0
Sunday: 9:0-17:0",2.0,Creamy,Elegance African Hair Braiding
181,980,"Monday: 7:0-19:0
Tuesday: 7:0-19:0
Wednesday: 7:0-19:0
Thursday: 7:0-19:0
Friday: 7:0-19:0
Saturday: 7:0-19:0
Sunday: 7:0-19:0",4.5,Nutty,Timber Creek Park
182,565,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,Gooey,Gaylord Opryland Resort & Convention Center
183,500,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",4.0,Dry,Rita's Italian Ice
184,32,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.0,Juicy,Bay Area Appliance
185,347,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",1.5,Bitter,Passport Health
186,441,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Gooey,Trust Me BBQ
187,122,"Monday: 12:0-22:0
Tuesday: 12:0-22:0
Wednesday: 12:0-22:0
Thursday: 12:0-22:0
Friday: 12:0-1:0
Saturday: 12:0-1:0
Sunday: 12:0-22:0",3.5,Salty,Kinjo's Japanese Restaurant
188,442,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.5,Mild,Tim Hortons
189,484,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",3.0,Juicy,PDQ Temple Terrace
190,964,"Monday: 10:0-1:0
Tuesday: 10:0-1:0
Wednesday: 10:0-1:0
Thursday: 10:0-1:0
Friday: 10:0-1:0
Saturday: 10:0-1:0
Sunday: 10:0-1:0",1.5,Juicy,Domino's Pizza
191,202,"Monday: 6:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-23:0
Saturday: 6:0-23:0
Sunday: 6:0-23:0",4.0,Smokey,Giant Food Stores
192,595,"Monday: 10:0-22:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-23:0
Saturday: 10:0-23:0
Sunday: 11:0-22:0",2.5,Bitter,Roma Pizza & Italian Eatery
193,866,"Monday: 0:0-0:0
Tuesday: 7:0-23:59
Wednesday: 7:0-23:59
Thursday: 7:0-23:59
Friday: 8:0-21:0
Saturday: 7:0-23:59
Sunday: 7:0-22:0",2.5,Frothy,Target
194,227,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",1.5,Creamy,McDonald's
195,136,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",5.0,Frothy,Cunningham Pest Control
196,570,"Monday: 9:0-15:0
Tuesday: 9:0-15:0
Wednesday: 9:0-15:0
Thursday: 9:0-15:0
Friday: 9:0-15:0
Saturday: Closed
Sunday: Closed",2.0,Umami,West Coast Roofing
197,526,"Monday: 0:0-0:0
Tuesday: 14:0-22:0
Wednesday: 14:0-22:0
Thursday: 14:0-22:0
Friday: 14:0-0:0
Saturday: 12:0-0:0
Sunday: 12:0-22:0",4.5,Chewy,The Handlebar Boise
198,290,"Monday: 0:0-0:0
Tuesday: 9:0-16:0
Wednesday: 9:0-16:0
Thursday: 9:0-16:0
Friday: 9:0-16:0
Saturday: 9:0-18:0
Sunday: 10:0-16:0",4.5,Fruity,Seaview Condominiums
199,201,"Monday: 0:0-0:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-22:0
Sunday: 11:0-21:0",4.0,Fruity,Aussie Grill
200,206,"Monday: 10:0-2:0
Tuesday: 10:0-2:0
Wednesday: 10:0-2:0
Thursday: 10:0-2:0
Friday: 10:0-2:0
Saturday: 10:0-2:0
Sunday: 10:0-2:0",1.5,Mild,Wendy's
201,494,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: Closed",1.5,Chewy,China Pearl
202,79,"Monday: 6:0-21:0
Tuesday: 6:0-21:0
Wednesday: 6:0-21:0
Thursday: 6:0-21:0
Friday: 6:0-21:0
Saturday: 6:0-21:0
Sunday: 6:0-21:0",3.5,Umami,1-Hour Auto Glass
203,444,"Monday: Closed
Tuesday: 7:0-13:0
Wednesday: 7:0-13:0
Thursday: 7:0-13:0
Friday: 7:0-14:0
Saturday: 7:0-14:0
Sunday: 8:0-13:0",3.5,Tender,Bagelicious - King Of Prussia
204,939,"Monday: 7:30-18:0
Tuesday: 7:30-20:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 8:0-12:0
Sunday: Closed",4.0,Dry,Ottewell Animal Clinic
205,627,"Monday: 8:0-16:0
Tuesday: 8:0-16:0
Wednesday: 8:0-16:0
Thursday: 7:0-15:0
Friday: Closed
Saturday: Closed
Sunday: Closed",4.0,Mild,Blue Water Dental Care
206,67,"Monday: 0:0-0:0
Tuesday: 8:0-15:0
Wednesday: 7:0-15:0
Thursday: 8:0-15:0
Friday: 7:0-15:0
Saturday: 8:0-15:0
Sunday: 8:0-15:0",4.0,Moist,ReAnimator Coffee
207,988,"Monday: 7:0-14:0
Tuesday: 7:0-14:0
Wednesday: 7:0-14:0
Thursday: 7:0-14:0
Friday: 7:0-14:0
Saturday: 7:0-14:0
Sunday: 7:0-14:0",4.0,Earthy,Bub's Cafe
208,193,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: Closed
Sunday: Closed",1.0,Crispy,A & A Complete Services
209,461,"Monday: 0:0-0:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 10:0-15:0
Saturday: 9:0-17:0
Sunday: Closed",4.0,Spicy,Carpet One Floor & Home
210,974,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-17:0",5.0,Tangy,The Mad Griddle 
211,103,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Fluffy,Beaver Hill Condominium
212,476,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,Spicy,Quality Inn Nashville Downtown - Stadium
213,401,"Monday: 0:0-0:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-18:0
Saturday: 10:0-16:0
Sunday: Closed",4.5,Moist,MDG Salon Studio
214,185,"Monday: Closed
Tuesday: 11:0-23:0
Wednesday: 11:0-23:0
Thursday: 11:0-23:0
Friday: 11:0-23:0
Saturday: 16:0-23:0
Sunday: Closed",4.5,Creamy,530 Pub & Grill
215,61,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: Closed",4.0,Bitter,Option 1 Barber Shop
216,697,"Monday: 12:0-20:0
Tuesday: 8:0-19:0
Wednesday: 8:0-16:0
Thursday: 8:0-20:0
Friday: 7:0-16:0
Saturday: Closed
Sunday: Closed",3.0,Frothy,Wendy Warner- Medicine In Balance
217,343,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Cheesy,Toys R Us
218,39,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-13:0
Sunday: Closed",3.5,Crunchy,Zakian Rug Cleaning
219,490,"Monday: 5:0-12:0
Tuesday: 5:0-12:0
Wednesday: 5:0-12:0
Thursday: 5:0-12:0
Friday: 5:0-13:0
Saturday: 5:0-13:0
Sunday: 5:0-13:0",4.5,Earthy,Eddie's Southtown Donuts
220,951,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: 9:0-17:0",4.5,Frothy,Enjoy The Mountain
221,627,"Monday: 8:0-22:0
Tuesday: 8:0-22:0
Wednesday: 8:0-22:0
Thursday: 8:0-22:0
Friday: 8:0-22:0
Saturday: 8:0-22:0
Sunday: 8:0-20:0",4.5,Crispy,Rite Aid
222,930,"Monday: 0:0-0:0
Tuesday: 16:30-22:0
Wednesday: 16:30-22:0
Thursday: 16:30-22:0
Friday: 16:30-22:30
Saturday: 12:0-22:30
Sunday: 12:30-21:30",4.0,Gooey,Tomo Japanese Steakhouse and Sushi Bar
223,948,"Monday: 11:0-23:0
Tuesday: 11:0-23:0
Wednesday: 11:0-23:0
Thursday: 11:0-23:0
Friday: 11:0-23:0
Saturday: 10:0-2:0
Sunday: 10:0-21:0",4.0,Chewy,Zesty Tsunami
224,583,"Monday: 7:0-17:0
Tuesday: 7:0-17:0
Wednesday: 7:0-17:0
Thursday: 7:0-17:0
Friday: 7:0-17:0
Saturday: Closed
Sunday: Closed",3.0,Rich,Mason's Tree Service
225,295,"Monday: 18:0-2:30
Tuesday: 15:0-1:0
Wednesday: 15:0-1:0
Thursday: 15:0-1:0
Friday: 11:30-14:45
Saturday: 11:30-14:45
Sunday: 11:30-13:0",4.0,Sweet,O'Briens Irish Pub
226,827,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-16:0
Sunday: Closed",4.0,Fiery,Midwest RV Center
227,630,"Monday: 8:30-17:0
Tuesday: 8:30-17:0
Wednesday: 8:30-17:0
Thursday: 8:30-17:0
Friday: 8:30-16:30
Saturday: Closed
Sunday: Closed",4.0,Gooey,"Daniel Colombo , MD"
228,956,"Monday: 6:0-23:30
Tuesday: 6:0-23:30
Wednesday: 6:0-23:30
Thursday: 6:0-23:30
Friday: 6:0-23:30
Saturday: 6:0-23:30
Sunday: 6:0-23:30",5.0,Fruity,Weddings in Santa Barbara
229,228,"Monday: 10:0-22:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-0:0
Saturday: 10:0-0:0
Sunday: 12:0-20:0",3.5,Rich,Mister B's Cigar Box
230,983,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Earthy,Oscar's Cafe
231,626,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Sour,Jim's Auto Detailing
232,541,"Monday: Closed
Tuesday: 17:0-22:0
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",4.5,Tangy,Eat Mah Taco @ Pal's Lounge
233,746,"Monday: 7:30-18:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: 9:0-17:0
Sunday: Closed",5.0,Savory,Jaguar Nashville
234,829,"Monday: 12:0-19:0
Tuesday: Closed
Wednesday: 9:0-18:0
Thursday: 9:0-20:0
Friday: 9:0-18:0
Saturday: 8:0-15:0
Sunday: Closed",4.5,Crunchy,The Waxing Queen Of Tucson
